study_id,Space,contrast_id,X,Y,Z,id
deQuervain_2004,MNI,3,32,-72,48,deQuervain_2004-3
deQuervain_2004,MNI,4,6,22,4,deQuervain_2004-4
deQuervain_2004,MNI,4,16,-36,-36,deQuervain_2004-4
deQuervain_2004,MNI,4,52,-76,-6,deQuervain_2004-4
deQuervain_2004,MNI,5,6,22,4,deQuervain_2004-5
deQuervain_2004,MNI,5,2,56,-8,deQuervain_2004-5
deQuervain_2004,MNI,5,12,32,-32,deQuervain_2004-5
deQuervain_2004,MNI,6,2,54,-4,deQuervain_2004-6
deQuervain_2004,MNI,6,4,52,-16,deQuervain_2004-6
deQuervain_2004,MNI,6,-46,-36,8,deQuervain_2004-6
Dedovic_2014,MNI,1,50,-62,8,Dedovic_2014-1
Dedovic_2014,MNI,1,62,-40,28,Dedovic_2014-1
Dedovic_2014,MNI,1,22,-90,16,Dedovic_2014-1
Dedovic_2014,MNI,1,0,-12,40,Dedovic_2014-1
Dedovic_2014,MNI,1,-4,2,32,Dedovic_2014-1
Dedovic_2014,MNI,1,2,-20,4,Dedovic_2014-1
Dedovic_2014,MNI,1,34,16,16,Dedovic_2014-1
Dedovic_2014,MNI,1,26,-56,-4,Dedovic_2014-1
Dedovic_2014,MNI,1,4,-62,-18,Dedovic_2014-1
Dedovic_2014,MNI,1,-38,-62,16,Dedovic_2014-1
Dedovic_2014,MNI,1,-48,-52,24,Dedovic_2014-1
Dedovic_2014,MNI,1,-38,-26,44,Dedovic_2014-1
Dedovic_2014,MNI,1,-36,-36,48,Dedovic_2014-1
Dedovic_2014,MNI,1,20,30,-14,Dedovic_2014-1
Dedovic_2014,MNI,1,8,22,-6,Dedovic_2014-1
Delgado_2008,MNI,1,8,-63,51,Delgado_2008-1
Delgado_2008,MNI,1,-46,-38,45,Delgado_2008-1
Delgado_2008,MNI,1,14,-72,46,Delgado_2008-1
DiMenichi_2017,MNI,1,56,-53,23,DiMenichi_2017-1
DiMenichi_2017,MNI,1,52,27,15,DiMenichi_2017-1
DiMenichi_2017,MNI,1,13,65,9,DiMenichi_2017-1
DiMenichi_2017,MNI,1,32,24,-14,DiMenichi_2017-1
DiMenichi_2017,MNI,1,20,-49,-7,DiMenichi_2017-1
DiMenichi_2017,MNI,1,-29,77,-5,DiMenichi_2017-1
DiMenichi_2017,MNI,1,-38,23,44,DiMenichi_2017-1
DiMenichi_2017,MNI,1,-51,-63,23,DiMenichi_2017-1
DiMenichi_2017,MNI,1,-42,63,-7,DiMenichi_2017-1
DiMenichi_2017,MNI,1,-58,-36,-3,DiMenichi_2017-1
Dziura_2021,MNI,1,-10,42,48,Dziura_2021-1
Dziura_2021,MNI,1,6,16,64,Dziura_2021-1
Dziura_2021,MNI,2,-6,56,22,Dziura_2021-2
Dziura_2021,MNI,3,-4,24,56,Dziura_2021-3
Dziura_2021,MNI,3,-6,56,-22,Dziura_2021-3
Dziura_2021,MNI,3,28,-72,-26,Dziura_2021-3
Dziura_2021,MNI,4,-32,-82,-28,Dziura_2021-4
Dziura_2021,MNI,4,-52,-64,-4,Dziura_2021-4
Dziura_2021,MNI,4,4,46,18,Dziura_2021-4
Dziura_2021,MNI,4,-6,54,16,Dziura_2021-4
Dziura_2021,MNI,4,44,34,-8,Dziura_2021-4
Dziura_2021,MNI,4,-46,-56,28,Dziura_2021-4
Dziura_2021,MNI,4,-42,20,-32,Dziura_2021-4
Edmiston_2015,MNI,1,-39,-31,55,Edmiston_2015-1
Edmiston_2015,MNI,1,54,32,28,Edmiston_2015-1
Edmiston_2015,MNI,1,-36,44,13,Edmiston_2015-1
Edmiston_2015,MNI,1,-27,11,4,Edmiston_2015-1
Edmiston_2015,MNI,1,24,-67,-50,Edmiston_2015-1
Edmiston_2015,MNI,1,27,-7,13,Edmiston_2015-1
Edmiston_2015,MNI,1,18,-70,40,Edmiston_2015-1
Edmiston_2015,MNI,1,-12,-13,52,Edmiston_2015-1
Edmiston_2015,MNI,1,-6,26,52,Edmiston_2015-1
Edmiston_2015,MNI,1,33,-58,-5,Edmiston_2015-1
Edmiston_2015,MNI,1,-36,-55,52,Edmiston_2015-1
Edmiston_2015,MNI,2,-48,-31,58,Edmiston_2015-2
Edmiston_2015,MNI,2,-9,5,34,Edmiston_2015-2
Edmiston_2015,MNI,2,48,-52,55,Edmiston_2015-2
Edmiston_2015,MNI,2,33,-58,-32,Edmiston_2015-2
Elliott_2006,MNI,1,-5,59,21,Elliott_2006-1
Elliott_2006,MNI,1,4,58,18,Elliott_2006-1
Elliott_2006,MNI,1,-50,-59,37,Elliott_2006-1
Elliott_2006,MNI,1,53,18,-25,Elliott_2006-1
Elliott_2006,MNI,1,-59,-33,-7,Elliott_2006-1
Elliott_2006,MNI,1,-2,-56,35,Elliott_2006-1
Elliott_2006,MNI,1,8,-64,42,Elliott_2006-1
Elliott_2006,MNI,1,-21,46,45,Elliott_2006-1
Elliott_2006,MNI,1,5,27,65,Elliott_2006-1
Fareri_2014,MNI,1,49,-57,-23,Fareri_2014-1
Fareri_2014,MNI,1,32,33,-25,Fareri_2014-1
Fareri_2014,MNI,1,-4,33,-25,Fareri_2014-1
Fareri_2014,MNI,1,-7,20,-23,Fareri_2014-1
Fareri_2014,MNI,1,-39,20,-23,Fareri_2014-1
Fareri_2014,MNI,1,-7,50,-16,Fareri_2014-1
Fareri_2014,MNI,1,-7,54,-3,Fareri_2014-1
Fareri_2014,MNI,1,-3,30,9,Fareri_2014-1
Fareri_2014,MNI,1,0,53,17,Fareri_2014-1
Fareri_2014,MNI,1,-51,-62,29,Fareri_2014-1
Fareri_2014,MNI,1,4,-55,31,Fareri_2014-1
Fareri_2014,MNI,2,42,-44,-24,Fareri_2014-2
Fareri_2014,MNI,2,23,-55,4,Fareri_2014-2
Fareri_2014,MNI,2,-19,-64,5,Fareri_2014-2
Fareri_2015,MNI,1,26,-59,-9,Fareri_2015-1
Fareri_2015,MNI,1,13,19,-3,Fareri_2015-1
Fareri_2015,MNI,1,0,62,6,Fareri_2015-1
Fareri_2015,MNI,1,-20,8,-12,Fareri_2015-1
Fareri_2015,MNI,2,72,-15,16,Fareri_2015-2
Fareri_2015,MNI,2,42,56,9,Fareri_2015-2
Fareri_2015,MNI,2,7,-95,15,Fareri_2015-2
Fareri_2012,MNI,1,-9,44,28,Fareri_2012-1
Fareri_2012,MNI,1,-3,-62,32,Fareri_2012-1
Fareri_2012,MNI,1,43,-59,27,Fareri_2012-1
Fareri_2012,MNI,1,59,-43,22,Fareri_2012-1
Fareri_2012,MNI,1,46,-66,21,Fareri_2012-1
Fareri_2012,MNI,1,-48,-63,23,Fareri_2012-1
Fareri_2012,MNI,1,55,-5,-22,Fareri_2012-1
Fareri_2012,MNI,1,-10,45,5,Fareri_2012-1
Fareri_2012,MNI,1,39,-54,13,Fareri_2012-1
Fareri_2012,MNI,1,-16,13,1,Fareri_2012-1
Fareri_2012,MNI,1,10,9,-2,Fareri_2012-1
Fareri_2012,MNI,1,52,-23,-7,Fareri_2012-1
Fareri_2012,MNI,1,0,2,-8,Fareri_2012-1
Fareri_2012,MNI,1,3,63,-14,Fareri_2012-1
Fareri_2012,MNI,1,-42,21,-9,Fareri_2012-1
Fareri_2012,MNI,1,-36,11,-12,Fareri_2012-1
Fareri_2012,MNI,1,26,11,-20,Fareri_2012-1
Fareri_2012,MNI,1,-65,-15,-15,Fareri_2012-1
Fareri_2012,MNI,1,-62,-5,-16,Fareri_2012-1
Fareri_2012,MNI,1,39,-57,-20,Fareri_2012-1
Fareri_2012,MNI,1,32,23,-31,Fareri_2012-1
Fareri_2012,MNI,1,-46,-48,-26,Fareri_2012-1
FeldmanHall_2012,MNI,1,14,38,28,FeldmanHall_2012-1
FeldmanHall_2012,MNI,1,-26,-2,-26,FeldmanHall_2012-1
FeldmanHall_2012,MNI,1,28,-8,-28,FeldmanHall_2012-1
FeldmanHall_2012,MNI,1,28,-64,-10,FeldmanHall_2012-1
FeldmanHall_2012,MNI,2,-44,-74,0,FeldmanHall_2012-2
FeldmanHall_2012,MNI,2,46,-68,2,FeldmanHall_2012-2
FeldmanHall_2012,MNI,2,54,22,6,FeldmanHall_2012-2
FeldmanHall_2012,MNI,2,46,-18,62,FeldmanHall_2012-2
FeldmanHall_2012,MNI,2,-30,10,-18,FeldmanHall_2012-2
FeldmanHall_2012,MNI,2,26,10,-18,FeldmanHall_2012-2
FeldmanHall_2012,MNI,2,16,40,26,FeldmanHall_2012-2
FeldmanHall_2012,MNI,2,10,-12,10,FeldmanHall_2012-2
FeldmanHall_2012,MNI,2,28,32,-8,FeldmanHall_2012-2
FeldmanHall_2012,MNI,3,52,-58,4,FeldmanHall_2012-3
FeldmanHall_2012,MNI,3,-52,-68,4,FeldmanHall_2012-3
FeldmanHall_2012,MNI,3,50,18,10,FeldmanHall_2012-3
FeldmanHall_2012,MNI,3,38,24,-6,FeldmanHall_2012-3
FeldmanHall_2012,MNI,3,-28,12,-18,FeldmanHall_2012-3
FeldmanHall_2012,MNI,3,-33,20,-6,FeldmanHall_2012-3
FeldmanHall_2012,MNI,3,8,32,44,FeldmanHall_2012-3
Fett_2019,MNI,1,0,28,32,Fett_2019-1
Fett_2019,MNI,1,-2,21,40,Fett_2019-1
Fett_2019,MNI,1,-4,16,51,Fett_2019-1
Fett_2019,MNI,1,-37,48,1,Fett_2019-1
Fett_2019,MNI,1,10,34,22,Fett_2019-1
Fett_2019,MNI,1,17,21,57,Fett_2019-1
Fett_2019,MNI,1,43,-53,40,Fett_2019-1
Fett_2019,MNI,1,45,-45,38,Fett_2019-1
Fett_2019,MNI,1,49,-45,38,Fett_2019-1
Fett_2019,MNI,1,60,-52,47,Fett_2019-1
Fett_2019,MNI,2,-25,-87,-10,Fett_2019-2
Fett_2019,MNI,2,-11,-89,-10,Fett_2019-2
Fett_2019,MNI,2,-37,-85,-8,Fett_2019-2
Fett_2019,MNI,2,-33,-81,-8,Fett_2019-2
Fett_2019,MNI,2,40,-61,47,Fett_2019-2
Fett_2019,MNI,2,6,-91,-7,Fett_2019-2
Fett_2019,MNI,2,51,30,22,Fett_2019-2
Fett_2019,MNI,2,48,36,18,Fett_2019-2
Fett_2019,MNI,2,37,18,-8,Fett_2019-2
Fett_2019,MNI,2,37,58,-1,Fett_2019-2
Fett_2019,MNI,2,41,53,-7,Fett_2019-2
Fett_2019,MNI,2,49,13,26,Fett_2019-2
Fett_2019,MNI,2,-41,3,29,Fett_2019-2
Fett_2019,MNI,2,-47,6,39,Fett_2019-2
Fett_2019,MNI,2,-51,24,21,Fett_2019-2
Fett_2019,MNI,2,-43,46,-1,Fett_2019-2
Fett_2019,MNI,2,-43,42,2,Fett_2019-2
Fett_2019,MNI,2,-41,17,17,Fett_2019-2
Fett_2019,MNI,2,3,24,40,Fett_2019-2
Fett_2019,MNI,2,-2,23,40,Fett_2019-2
Fett_2019,MNI,2,7,36,32,Fett_2019-2
Fett_2019,MNI,3,6,24,32,Fett_2019-3
Fett_2019,MNI,3,-10,24,34,Fett_2019-3
Fett_2019,MNI,3,-6,32,22,Fett_2019-3
Fett_2019,MNI,3,0,20,41,Fett_2019-3
Fett_2019,MNI,3,8,32,22,Fett_2019-3
Fett_2019,MNI,3,14,12,60,Fett_2019-3
Fett_2019,MNI,4,-15,-89,-10,Fett_2019-4
Fett_2019,MNI,4,-11,-89,-8,Fett_2019-4
Fett_2019,MNI,4,41,-59,49,Fett_2019-4
Fett_2019,MNI,4,24,-91,-6,Fett_2019-4
Fett_2019,MNI,4,-27,-92,11,Fett_2019-4
Fett_2019,MNI,4,10,-93,-7,Fett_2019-4
Fett_2019,MNI,4,47,10,24,Fett_2019-4
Fett_2019,MNI,4,48,38,18,Fett_2019-4
Fett_2019,MNI,4,43,36,14,Fett_2019-4
Fett_2019,MNI,4,31,17,55,Fett_2019-4
Fett_2019,MNI,4,51,24,24,Fett_2019-4
Fett_2019,MNI,4,43,53,-2,Fett_2019-4
Fett_2019,MNI,4,-35,-58,48,Fett_2019-4
Fett_2019,MNI,4,-38,-49,46,Fett_2019-4
Fett_2019,MNI,4,-47,-42,45,Fett_2019-4
Fett_2019,MNI,4,-26,-71,32,Fett_2019-4
Fett_2019,MNI,4,-39,5,29,Fett_2019-4
Fett_2019,MNI,4,-47,13,22,Fett_2019-4
Fett_2019,MNI,4,-55,22,26,Fett_2019-4
Fett_2019,MNI,4,-49,8,48,Fett_2019-4
Fett_2019,MNI,4,-42,10,35,Fett_2019-4
Fett_2019,MNI,4,-55,32,22,Fett_2019-4
Fukui_2006,MNI,1,-7,51,30,Fukui_2006-1
Fukui_2006,MNI,1,-60,-50,33,Fukui_2006-1
Gallagher_2002,MNI,1,10,60,3,Gallagher_2002-1
Gallagher_2002,MNI,1,-10,58,23,Gallagher_2002-1
Gallagher_2002,MNI,2,-1,52,6,Gallagher_2002-2
Gallagher_2002,MNI,2,42,25,-30,Gallagher_2002-2
Gallagher_2002,MNI,2,33,-87,-30,Gallagher_2002-2
Gallagher_2002,MNI,2,-27,-86,-25,Gallagher_2002-2
Guionnet_2012,MNI,1,-34,-24,60,Guionnet_2012-1
Guionnet_2012,MNI,1,-48,2,32,Guionnet_2012-1
Guionnet_2012,MNI,1,34,-24,58,Guionnet_2012-1
Guionnet_2012,MNI,1,-2,-8,56,Guionnet_2012-1
Guionnet_2012,MNI,1,-52,6,24,Guionnet_2012-1
Guionnet_2012,MNI,1,-60,10,6,Guionnet_2012-1
Guionnet_2012,MNI,1,-46,2,4,Guionnet_2012-1
Guionnet_2012,MNI,1,-36,-36,64,Guionnet_2012-1
Guionnet_2012,MNI,1,40,-28,64,Guionnet_2012-1
Guionnet_2012,MNI,1,-46,-36,38,Guionnet_2012-1
Guionnet_2012,MNI,1,-24,-84,32,Guionnet_2012-1
Guionnet_2012,MNI,1,-22,-58,46,Guionnet_2012-1
Guionnet_2012,MNI,1,-50,10,-4,Guionnet_2012-1
Guionnet_2012,MNI,1,-18,-20,6,Guionnet_2012-1
Guionnet_2012,MNI,1,16,-18,10,Guionnet_2012-1
Guionnet_2012,MNI,1,-18,-22,20,Guionnet_2012-1
Guionnet_2012,MNI,1,-18,-8,-2,Guionnet_2012-1
Guionnet_2012,MNI,1,-24,-6,18,Guionnet_2012-1
Guionnet_2012,MNI,1,-2,-60,-18,Guionnet_2012-1
Guionnet_2012,MNI,1,-16,-50,-22,Guionnet_2012-1
Guionnet_2012,MNI,1,18,-50,-18,Guionnet_2012-1
Hallam_2014,MNI,1,-38,16,14,Hallam_2014-1
Hallam_2014,MNI,1,-4,11,57,Hallam_2014-1
Hallam_2014,MNI,1,50,-7,-28,Hallam_2014-1
Hallam_2014,MNI,1,48,-2,-34,Hallam_2014-1
Hallam_2014,MNI,1,4,59,12,Hallam_2014-1
Hallam_2014,MNI,1,16,59,17,Hallam_2014-1
Hallam_2014,MNI,1,24,57,14,Hallam_2014-1
Hallam_2014,MNI,1,14,44,18,Hallam_2014-1
Hallam_2014,MNI,1,16,43,5,Hallam_2014-1
Hallam_2014,MNI,1,-10,38,17,Hallam_2014-1
Hallam_2014,MNI,1,-44,-13,-21,Hallam_2014-1
Hallam_2014,MNI,1,-44,-18,-16,Hallam_2014-1
Hallam_2014,MNI,1,2,31,39,Hallam_2014-1
Hallam_2014,MNI,1,4,23,38,Hallam_2014-1
Hallam_2014,MNI,1,-4,25,14,Hallam_2014-1
Hallam_2014,MNI,1,-61,-48,12,Hallam_2014-1
Hallam_2014,MNI,1,-53,-44,13,Hallam_2014-1
Hallam_2014,MNI,1,-58,-45,26,Hallam_2014-1
Hallam_2014,MNI,1,48,15,16,Hallam_2014-1
Hallam_2014,MNI,1,51,17,-8,Hallam_2014-1
Hallam_2014,MNI,1,57,18,1,Hallam_2014-1
Hallam_2014,MNI,2,14,33,46,Hallam_2014-2
Hallam_2014,MNI,2,4,59,10,Hallam_2014-2
Hallam_2014,MNI,2,8,51,7,Hallam_2014-2
Hallam_2014,MNI,2,8,49,14,Hallam_2014-2
Hallam_2014,MNI,2,14,-24,18,Hallam_2014-2
Hallam_2014,MNI,2,-22,-4,7,Hallam_2014-2
Hallam_2014,MNI,2,-55,14,3,Hallam_2014-2
Hallam_2014,MNI,2,-14,-58,53,Hallam_2014-2
Hallam_2014,MNI,2,4,-21,3,Hallam_2014-2
Hallam_2014,MNI,2,2,-35,-3,Hallam_2014-2
Hallam_2014,MNI,3,-50,-7,-28,Hallam_2014-3
Hallam_2014,MNI,3,-46,-9,-18,Hallam_2014-3
Hallam_2014,MNI,3,2,31,39,Hallam_2014-3
Hallam_2014,MNI,3,-40,20,14,Hallam_2014-3
Hallam_2014,MNI,3,18,16,53,Hallam_2014-3
Hallam_2014,MNI,3,36,16,0,Hallam_2014-3
Hallam_2014,MNI,3,-10,21,32,Hallam_2014-3
Hallam_2014,MNI,3,-57,-47,24,Hallam_2014-3
Hallam_2014,MNI,3,34,27,37,Hallam_2014-3
Hallam_2014,MNI,3,16,43,5,Hallam_2014-3
Hu_2018,MNI,1,-48,4,-10,Hu_2018-1
Hu_2018,MNI,1,52,-50,14,Hu_2018-1
Hu_2018,MNI,1,56,-40,50,Hu_2018-1
Hu_2018,MNI,2,-40,6,26,Hu_2018-2
Hu_2018,MNI,2,-40,-84,-8,Hu_2018-2
Hu_2018,MNI,2,46,30,20,Hu_2018-2
Hu_2018,MNI,2,-32,-56,44,Hu_2018-2
Hu_2018,MNI,2,-6,8,56,Hu_2018-2
Hu_2018,MNI,2,42,-84,-6,Hu_2018-2
Hu_2018,MNI,2,38,-54,44,Hu_2018-2
Hu_2018,MNI,2,48,-44,-16,Hu_2018-2
Hu_2018,MNI,2,-6,-50,28,Hu_2018-2
Izuma_2010,MNI,1,-8,6,6,Izuma_2010-1
Izuma_2010,MNI,1,10,6,14,Izuma_2010-1
Izuma_2010,MNI,1,12,56,8,Izuma_2010-1
Izuma_2010,MNI,1,-4,-76,-6,Izuma_2010-1
Izuma_2010,MNI,1,32,44,-2,Izuma_2010-1
Jasmin_2019,MNI,1,4,37,42,Jasmin_2019-1
Jasmin_2019,MNI,1,-37,17,-30,Jasmin_2019-1
Jasmin_2019,MNI,1,-49,-62,36,Jasmin_2019-1
Jasmin_2019,MNI,1,52,10,30,Jasmin_2019-1
Jasmin_2019,MNI,1,26,3,-10,Jasmin_2019-1
Jasmin_2019,MNI,1,-1,60,10,Jasmin_2019-1
Jasmin_2019,MNI,1,-37,-12,11,Jasmin_2019-1
Jasmin_2019,MNI,1,-14,-54,8,Jasmin_2019-1
Jasmin_2019,MNI,1,-46,-30,-2,Jasmin_2019-1
Jasmin_2019,MNI,1,-18,-3,-25,Jasmin_2019-1
Jasmin_2019,MNI,1,42,19,-15,Jasmin_2019-1
Jasmin_2019,MNI,1,39,-28,14,Jasmin_2019-1
Jasmin_2019,MNI,1,-20,24,47,Jasmin_2019-1
Jasmin_2019,MNI,1,-1,-39,33,Jasmin_2019-1
Jasmin_2019,MNI,1,46,-55,37,Jasmin_2019-1
Jasmin_2019,MNI,1,-24,0,3,Jasmin_2019-1
Jasmin_2019,MNI,1,55,-30,-10,Jasmin_2019-1
Jensen_2014,MNI,1,63,-46,10,Jensen_2014-1
Jensen_2014,MNI,1,-48,-46,10,Jensen_2014-1
Jensen_2014,MNI,1,48,29,1,Jensen_2014-1
Jensen_2014,MNI,1,-15,-76,-38,Jensen_2014-1
Jensen_2014,MNI,1,15,2,10,Jensen_2014-1
Jensen_2014,MNI,2,48,-46,10,Jensen_2014-2
Jensen_2014,MNI,2,48,29,1,Jensen_2014-2
Jo_2020,MNI,1,-12,56,27,Jo_2020-1
Jo_2020,MNI,1,-43,-58,-8,Jo_2020-1
Jo_2020,MNI,1,33,16,-11,Jo_2020-1
Jo_2020,MNI,1,12,-85,6,Jo_2020-1
Jo_2020,MNI,1,-3,-50,25,Jo_2020-1
Jo_2020,MNI,1,-39,17,-10,Jo_2020-1
Jo_2020,MNI,1,-49,7,41,Jo_2020-1
Jo_2020,MNI,1,53,-61,22,Jo_2020-1
Jo_2020,MNI,1,55,-1,-15,Jo_2020-1
Jo_2020,MNI,1,19,5,11,Jo_2020-1
Jo_2020,MNI,1,30,-80,8,Jo_2020-1
Jo_2020,MNI,1,50,2,39,Jo_2020-1
Kircher_2009,MNI,1,35,21,-16,Kircher_2009-1
Kircher_2009,MNI,1,56,23,25,Kircher_2009-1
Kircher_2009,MNI,1,53,31,19,Kircher_2009-1
Kircher_2009,MNI,1,61,-40,50,Kircher_2009-1
Kircher_2009,MNI,1,49,-48,55,Kircher_2009-1
Kircher_2009,MNI,1,45,-49,48,Kircher_2009-1
Kircher_2009,MNI,1,-28,-53,54,Kircher_2009-1
Kircher_2009,MNI,1,-42,-39,39,Kircher_2009-1
Kircher_2009,MNI,1,-28,-60,67,Kircher_2009-1
Kircher_2009,MNI,2,6,61,32,Kircher_2009-2
Kircher_2009,MNI,2,5,39,-6,Kircher_2009-2
Kircher_2009,MNI,2,5,61,3,Kircher_2009-2
Kircher_2009,MNI,2,14,-27,-1,Kircher_2009-2
Kircher_2009,MNI,2,5,-23,-1,Kircher_2009-2
Kircher_2009,MNI,2,-8,-20,-9,Kircher_2009-2
Kircher_2009,MNI,2,5,3,-21,Kircher_2009-2
Kircher_2009,MNI,2,-25,-94,-21,Kircher_2009-2
Kircher_2009,MNI,2,-38,-85,-21,Kircher_2009-2
Koike_2019a,MNI,1,-40,-60,-30,Koike_2019a-1
Koike_2019a,MNI,1,-28,-46,-30,Koike_2019a-1
Koike_2019a,MNI,1,-28,-44,-44,Koike_2019a-1
Koike_2019a,MNI,1,-18,-60,-52,Koike_2019a-1
Koike_2019a,MNI,1,-6,-54,-54,Koike_2019a-1
Koike_2019a,MNI,1,-14,-52,-52,Koike_2019a-1
Koike_2019a,MNI,1,6,-56,-56,Koike_2019a-1
Koike_2019a,MNI,1,12,-50,-50,Koike_2019a-1
Koike_2019a,MNI,1,-8,10,50,Koike_2019a-1
Koike_2019a,MNI,1,-10,10,38,Koike_2019a-1
Koike_2019a,MNI,1,6,12,40,Koike_2019a-1
Koike_2019a,MNI,1,-8,-46,-22,Koike_2019a-1
Koike_2019a,MNI,1,0,-56,-26,Koike_2019a-1
Koike_2019a,MNI,1,14,-52,-30,Koike_2019a-1
Koike_2019b,MNI,1,-36,-80,16,Koike_2019b-1
Koike_2019b,MNI,1,-12,-76,12,Koike_2019b-1
Koike_2019b,MNI,1,18,-70,10,Koike_2019b-1
Koike_2019b,MNI,1,-28,-66,-26,Koike_2019b-1
Koike_2019b,MNI,1,-42,-64,10,Koike_2019b-1
Koike_2019b,MNI,1,-42,-62,-10,Koike_2019b-1
Koike_2019b,MNI,1,-28,-60,-26,Koike_2019b-1
Koike_2019b,MNI,1,10,-24,10,Koike_2019b-1
Koike_2019b,MNI,1,40,0,50,Koike_2019b-1
Koike_2019b,MNI,1,42,2,54,Koike_2019b-1
Koike_2019b,MNI,1,52,12,6,Koike_2019b-1
Koike_2019b,MNI,1,42,20,-2,Koike_2019b-1
Koike_2019b,MNI,1,50,22,2,Koike_2019b-1
Koike_2019b,MNI,1,-26,-8,52,Koike_2019b-1
Koike_2019b,MNI,1,-42,0,-14,Koike_2019b-1
Koike_2019b,MNI,1,-52,8,30,Koike_2019b-1
Koike_2019b,MNI,1,-58,12,6,Koike_2019b-1
Koike_2019b,MNI,1,-36,20,-2,Koike_2019b-1
Koike_2019b,MNI,1,4,-4,30,Koike_2019b-1
Koike_2019b,MNI,1,-4,0,34,Koike_2019b-1
Koike_2019b,MNI,1,6,20,38,Koike_2019b-1
Koike_2019b,MNI,1,6,28,36,Koike_2019b-1
Koike_2019b,MNI,1,6,30,42,Koike_2019b-1
Koike_2019b,MNI,1,6,36,24,Koike_2019b-1
Koike_2019b,MNI,1,4,-34,-34,Koike_2019b-1
Koike_2019b,MNI,1,8,-30,-24,Koike_2019b-1
Kokal_2009,MNI,1,-28,-66,-14,Kokal_2009-1
Kokal_2009,MNI,1,-12,-94,2,Kokal_2009-1
Kokal_2009,MNI,1,32,-88,12,Kokal_2009-1
Kokal_2009,MNI,1,-14,-96,6,Kokal_2009-1
Kokal_2009,MNI,1,-32,-86,-2,Kokal_2009-1
Kokal_2009,MNI,1,22,-84,-6,Kokal_2009-1
Kokal_2009,MNI,1,-21,-80,-12,Kokal_2009-1
Kokal_2009,MNI,1,30,-80,18,Kokal_2009-1
Kokal_2009,MNI,1,10,-70,-10,Kokal_2009-1
Kokal_2009,MNI,1,32,-72,-12,Kokal_2009-1
Kokal_2009,MNI,1,34,-78,-8,Kokal_2009-1
Kokal_2009,MNI,1,-2,-78,-12,Kokal_2009-1
Kokal_2009,MNI,1,10,-60,-12,Kokal_2009-1
Kokal_2009,MNI,1,8,-56,60,Kokal_2009-1
Kokal_2009,MNI,1,24,-68,-14,Kokal_2009-1
Kokal_2009,MNI,1,-10,-70,52,Kokal_2009-1
Kokal_2009,MNI,1,6,-62,-20,Kokal_2009-1
Kokal_2009,MNI,1,-26,-54,52,Kokal_2009-1
Kokal_2009,MNI,1,46,-58,14,Kokal_2009-1
Kokal_2009,MNI,1,-18,-64,-20,Kokal_2009-1
Kokal_2009,MNI,1,14,-70,54,Kokal_2009-1
Kokal_2009,MNI,1,-52,-56,8,Kokal_2009-1
Kokal_2009,MNI,1,-22,-32,-2,Kokal_2009-1
Kokal_2009,MNI,1,10,-22,10,Kokal_2009-1
Kokal_2009,MNI,1,-8,-18,14,Kokal_2009-1
Kokal_2009,MNI,1,44,-32,2,Kokal_2009-1
Kokal_2009,MNI,1,-30,-2,46,Kokal_2009-1
Kokal_2009,MNI,1,-12,-2,-2,Kokal_2009-1
Kokal_2009,MNI,1,-36,-44,34,Kokal_2009-1
Kokal_2009,MNI,1,-38,16,18,Kokal_2009-1
Kokal_2009,MNI,1,58,-42,16,Kokal_2009-1
Kokal_2009,MNI,1,50,-48,-6,Kokal_2009-1
Kokal_2009,MNI,1,36,4,48,Kokal_2009-1
Kokal_2009,MNI,1,-20,12,-6,Kokal_2009-1
Kokal_2009,MNI,2,62,-40,12,Kokal_2009-2
Kokal_2009,MNI,2,24,-92,16,Kokal_2009-2
Kokal_2009,MNI,2,58,-38,10,Kokal_2009-2
Kokal_2009,MNI,2,48,-58,14,Kokal_2009-2
Kokal_2009,MNI,2,20,-94,2,Kokal_2009-2
Kokal_2009,MNI,2,6,-20,10,Kokal_2009-2
Kokal_2009,MNI,2,10,-26,12,Kokal_2009-2
Kokal_2009,MNI,2,46,-38,12,Kokal_2009-2
Kokal_2009,MNI,2,6,-50,-6,Kokal_2009-2
Kokal_2009,MNI,2,14,-48,-20,Kokal_2009-2
Kokal_2009,MNI,2,-6,-56,-8,Kokal_2009-2
Kokal_2009,MNI,2,-6,-52,-8,Kokal_2009-2
Kokal_2009,MNI,2,6,-74,-10,Kokal_2009-2
Kokal_2009,MNI,2,10,-70,-10,Kokal_2009-2
Kokal_2009,MNI,2,2,-76,-10,Kokal_2009-2
Kokal_2009,MNI,2,22,-70,-14,Kokal_2009-2
Kokal_2009,MNI,2,-30,-2,46,Kokal_2009-2
Kokal_2009,MNI,2,-60,-18,2,Kokal_2009-2
Kokal_2009,MNI,2,-56,-10,-2,Kokal_2009-2
Kokal_2009,MNI,2,-56,-30,6,Kokal_2009-2
Kokal_2009,MNI,2,-38,-30,10,Kokal_2009-2
Kokal_2009,MNI,2,8,-54,58,Kokal_2009-2
Kokal_2009,MNI,2,8,-54,58,Kokal_2009-2
Kokal_2009,MNI,2,-22,-76,-12,Kokal_2009-2
Kokal_2009,MNI,2,-20,-80,-12,Kokal_2009-2
Kokal_2009,MNI,2,-30,-76,-4,Kokal_2009-2
Kokal_2009,MNI,2,16,-68,44,Kokal_2009-2
Kokal_2009,MNI,2,-2,-84,-6,Kokal_2009-2
